,date,open,high,low,close,volume
1104,2012-05-21,43.48,43.87,42.27,3.528184584582019,667066
1105,2012-05-22,43.94,44.85,43.88,3.5984092605963482,351650
1106,2012-05-23,44.13,45.84,44.13,3.6888134412124973,473685
1107,2012-05-24,45.89,46.38,44.29,3.6072882426211486,463905
1108,2012-05-25,44.84,44.84,44.14,3.596794900228203,371592
1109,2012-05-29,44.96,45.0,44.18,3.6306964679592584,252264
1110,2012-05-30,44.71,44.92,43.99,3.5548215306564193,220257
1111,2012-05-31,44.04,44.17,42.89,3.5346420260546005,296466
1112,2012-06-01,42.88,43.15,41.63,3.36755572795154,541001
1113,2012-06-04,41.73,41.87,40.75,3.305402853777938,558600
1114,2012-06-05,40.65,42.14,40.49,3.3941926740259407,432802
1115,2012-06-06,42.45,42.46,42.12,3.4103362777073962,242785
1116,2012-06-07,42.94,43.13,41.86,3.3820849712648493,296540
1117,2012-06-08,41.72,42.36,41.25,3.403878836234814,284490
1118,2012-06-11,42.67,42.8,41.71,3.3667485477674672,292891
1119,2012-06-12,41.74,42.1,40.6,3.3045956735938646,529674
1120,2012-06-13,41.14,41.14,38.11,3.0995719068393845,1907075
1121,2012-06-14,38.63,39.45,38.14,3.1181370510730586,1025547
1122,2012-06-15,38.53,39.74,38.19,3.198855069480334,413724
1123,2012-06-18,39.34,39.85,38.67,3.1245944925456404,348503
1124,2012-06-19,38.7,39.28,38.36,3.14800271788375,869996
1125,2012-06-20,39.13,39.44,38.44,3.160917600828914,258370
1126,2012-06-21,39.16,39.39,38.2,3.0995719068393845,313746
1127,2012-06-22,38.47,38.68,37.84,3.0705134202127655,334135
1128,2012-06-25,37.69,37.96,37.5,3.029347230825055,244531
1129,2012-06-26,37.55,37.91,37.2,3.0107820865913815,307109
1130,2012-06-27,37.59,37.59,36.89,2.9978672036462175,474354
1131,2012-06-28,36.96,37.44,36.46,2.9873738612532716,629455
1132,2012-06-29,37.71,38.44,37.27,3.0672846994764744,471050
1133,2012-07-02,38.38,38.38,37.58,3.0487195552428012,315317
1134,2012-07-03,37.67,37.9,37.55,3.044683654322437,132885
1135,2012-07-05,37.59,38.96,37.51,3.135895015122659,226817
1136,2012-07-06,38.44,38.82,37.84,3.1068365284960398,250225
1137,2012-07-09,38.28,38.78,38.28,3.128630393466004,355879
1138,2012-07-10,38.77,39.29,38.75,3.158496060276696,421563
1139,2012-07-11,39.08,39.62,38.72,3.1859401865351695,505177
1140,2012-07-12,39.09,39.94,39.0,3.219034574082153,360728
1141,2012-07-13,39.82,40.39,39.6,3.245671520156554,278596
1142,2012-07-16,39.98,40.93,39.47,3.269079745494664,335026
1143,2012-07-17,40.6,41.04,40.37,3.2949095113849918,318443
1144,2012-07-18,40.75,42.05,40.52,3.377241890160413,274941
1145,2012-07-19,42.02,42.67,41.67,3.403071656050741,210154
1146,2012-07-20,40.71,41.22,39.9,3.3078243943301557,379642
1147,2012-07-23,40.39,40.55,39.81,3.242442799420263,196213
1148,2012-07-24,40.13,40.27,38.59,3.1197514114412037,333500
1149,2012-07-25,38.76,38.99,37.81,3.1262088529137855,479926
1150,2012-07-26,39.44,40.02,38.51,3.215805853345862,406528
1151,2012-07-27,39.0,41.98,38.26,3.333654160220484,840753
1152,2012-07-30,41.16,41.45,39.66,3.2166130335299346,225492
1153,2012-07-31,39.7,40.1,39.44,3.19481916855997,237906
1154,2012-08-01,39.69,39.92,38.8,3.1318591142022947,283664
1155,2012-08-02,38.67,39.3,38.29,3.128630393466004,173842
1156,2012-08-03,39.21,40.11,38.65,3.191590447823679,233384
1157,2012-08-06,39.67,40.47,39.5,3.231142276843244,187481
1158,2012-08-07,40.22,41.56,40.22,3.2949095113849918,407976
1159,2012-08-08,40.5,40.73,39.81,3.2416356192361895,360760
1160,2012-08-09,40.29,40.56,40.02,3.247285880524699,197969
1161,2012-08-10,40.27,40.27,39.25,3.2069268713210612,342513
1162,2012-08-13,39.77,40.14,39.35,3.2246848353706623,308906
1163,2012-08-14,40.05,40.13,39.26,3.1778683846944418,281339
1164,2012-08-15,39.46,40.03,39.23,3.210155592057353,231759
1165,2012-08-16,39.83,40.06,39.51,3.228720736291026,209741
1166,2012-08-17,39.87,40.2,39.07,3.1722181234059326,247602
1167,2012-08-20,39.16,39.22,38.46,3.135895015122659,237892
1168,2012-08-21,38.83,39.63,38.68,3.1932048081918247,297738
