,date,open,high,low,close,volume
1009,2012-01-03,43.03,43.6,41.65,2.4496176937315854,188757
1010,2012-01-04,41.57,41.67,41.05,2.4273057396659574,144290
1011,2012-01-05,41.0,41.39,40.28,2.4073424123440796,184592
1012,2012-01-06,41.09,41.95,40.37,2.4226084861784565,182481
1013,2012-01-09,41.49,41.96,41.02,2.433764463211271,131480
1014,2012-01-10,42.03,43.85,41.96,2.563526090803476,205424
1015,2012-01-11,44.26,46.96,44.14,2.727342806180061,263120
1016,2012-01-12,46.55,47.0,46.28,2.745544663444126,103697
1017,2012-01-13,46.31,46.82,45.91,2.70092075531287,105582
1018,2012-01-17,46.76,47.51,45.47,2.6762601745034913,139064
1019,2012-01-18,45.68,46.32,45.34,2.7073794788581833,108929
1020,2012-01-19,46.31,46.31,45.52,2.70092075531287,69519
1021,2012-01-20,45.97,46.74,45.72,2.726755649494123,77481
1022,2012-01-23,46.48,46.73,45.48,2.7126638890316217,74446
1023,2012-01-24,45.74,46.78,45.5,2.728517119551936,94781
1024,2012-01-25,46.27,47.96,46.16,2.8160034657566357,95165
1025,2012-01-26,48.28,48.28,47.47,2.800737391922259,130877
1026,2012-01-27,47.36,48.61,46.82,2.8330310096488254,108391
1027,2012-01-30,47.76,48.09,47.31,2.808957585525385,95535
1028,2012-01-31,48.1,48.16,46.94,2.790168571575382,85387
1029,2012-02-01,47.84,48.46,47.69,2.834792479706638,132895
1030,2012-02-02,48.44,49.87,48.22,2.914058632308212,128124
1031,2012-02-03,50.11,52.18,49.93,3.037948693041041,136597
1032,2012-02-06,51.22,51.91,50.33,2.9645541072988437,126163
1033,2012-02-07,50.46,51.49,50.17,2.980407337819158,91515
1034,2012-02-08,51.01,51.44,50.12,2.9780587110754078,64943
1035,2012-02-09,50.92,50.96,50.1,2.951636660208217,76916
1036,2012-02-10,49.59,50.11,49.41,2.922278825911338,56593
1037,2012-02-13,50.33,50.42,49.49,2.929911862828526,70367
1038,2012-02-14,49.78,49.97,48.55,2.8835264846394573,55652
1039,2012-02-15,49.37,49.58,48.48,2.86356315731758,79915
1040,2012-02-16,48.96,49.92,48.75,2.8958567750441464,114442
1041,2012-02-17,49.52,50.08,49.46,2.9328476462582143,60737
1042,2012-02-21,49.98,50.92,49.74,2.9469394067207157,93471
1043,2012-02-22,50.24,52.0,50.24,3.0444074165863544,207428
1044,2012-02-23,51.69,52.48,51.29,3.066132213966045,114572
1045,2012-02-24,52.04,52.36,51.57,3.0526276101894805,228181
1046,2012-02-27,51.5,51.92,50.84,3.0138752689176003,132193
1047,2012-02-28,51.2,52.53,51.1,3.0749395642551085,88636
1048,2012-02-29,52.54,54.01,52.54,3.1342423895348044,342849
1049,2012-03-01,54.23,54.74,51.67,3.1677103206332466,312127
