,date,open,high,low,close,volume
1008,2012-01-03,45.67,46.13,43.94,4.145921907781741,402336
1009,2012-01-04,43.99,44.68,43.23,4.190177717381046,455202
1010,2012-01-05,44.14,45.52,43.48,4.27303965875847,271429
1011,2012-01-06,45.42,46.18,44.98,4.322003533208765,199144
1012,2012-01-09,46.31,46.32,45.25,4.309762564596191,292980
1013,2012-01-10,46.93,47.05,46.06,4.396390957854406,248533
1014,2012-01-11,46.22,46.61,45.54,4.311645790536587,191448
1015,2012-01-12,45.88,46.23,44.8,4.280572562520053,452467
1016,2012-01-13,44.97,45.78,44.93,4.272098045788271,275169
1017,2012-01-17,45.54,45.54,44.18,4.184528039559858,371735
1018,2012-01-18,44.52,45.62,44.23,4.284339014400845,175228
1019,2012-01-19,45.45,45.5,44.7,4.2156012675763925,322935
1020,2012-01-20,44.77,45.74,44.69,4.292813531132627,206657
1021,2012-01-23,45.48,45.92,45.4,4.303171273804805,395277
1022,2012-01-24,45.45,46.04,44.85,4.302229660834606,312922
1023,2012-01-25,45.48,47.8,45.28,4.473603221410641,555351
1024,2012-01-26,47.75,48.13,47.58,4.513150966158956,303662
1025,2012-01-27,47.55,49.0,47.55,4.605429037238359,274017
1026,2012-01-30,48.45,49.13,47.96,4.6139035539701405,392938
1027,2012-01-31,49.34,50.1,48.71,4.710889689900534,506046
1028,2012-02-01,50.09,51.0,49.85,4.792810018307758,360953
1029,2012-02-02,50.83,51.85,50.82,4.879438411565974,381161
1030,2012-02-03,52.46,54.46,51.92,5.110133589264481,528014
1031,2012-02-06,53.82,54.11,52.68,4.97924938640696,692873
1032,2012-02-07,53.02,53.51,52.23,4.985840677198346,275950
1033,2012-02-08,52.95,53.42,52.93,5.026330034916859,410798
1034,2012-02-09,53.34,53.94,53.03,5.027271647887058,182069
1035,2012-02-10,53.0,53.16,52.64,4.982074225317554,471640
1036,2012-02-13,53.32,53.5,52.84,5.0074977755129,270843
1037,2012-02-14,53.11,53.67,52.76,5.040454229469829,280707
1038,2012-02-15,53.76,54.15,53.17,5.018797131155275,373649
1039,2012-02-16,53.25,54.0,53.2,5.064936166694977,446297
1040,2012-02-17,52.42,52.92,50.96,4.903920348791121,849103
1041,2012-02-21,52.2,53.22,51.56,4.889796154238152,487342
1042,2012-02-22,51.57,51.68,50.33,4.785277114546175,390862
1043,2012-02-23,51.0,51.18,50.58,4.780569049695185,292471
1044,2012-02-24,50.75,50.93,50.12,4.733488401185285,293427
1045,2012-02-27,50.0,50.6,49.68,4.690174204556178,367335
1046,2012-02-28,50.0,50.41,49.41,4.732546788215087,297177
1047,2012-02-29,50.26,50.66,49.64,4.67510839703301,261462
1048,2012-03-01,49.51,49.96,48.71,4.595071294566181,374409
1049,2012-03-02,48.86,49.17,47.7,4.560231614668855,543547
1050,2012-03-05,48.11,49.01,48.01,4.595071294566181,237381
1051,2012-03-06,48.35,48.68,48.02,4.528216773682124,312737
1052,2012-03-07,48.1,48.85,48.06,4.591304842685389,227054
1053,2012-03-08,49.16,49.54,48.26,4.654392911688654,259665
1054,2012-03-09,49.62,50.38,49.52,4.708064850989939,213180
1055,2012-03-12,50.16,50.42,49.62,4.6986487212879595,251770
1056,2012-03-13,50.05,50.12,49.42,4.719364206632315,328189
1057,2012-03-14,49.86,50.14,49.16,4.654392911688654,178122
1058,2012-03-15,49.61,50.22,49.05,4.723130658513107,288677
1059,2012-03-16,49.99,50.0,48.53,4.574355809221825,323005
1060,2012-03-19,48.47,48.76,48.05,4.556465162788063,268374
1061,2012-03-20,48.03,48.1,47.41,4.489610641904006,297966
1062,2012-03-21,47.94,48.48,47.31,4.457595800917275,303016
1063,2012-03-22,47.08,47.92,46.87,4.505618062397373,221164
1064,2012-03-23,47.73,47.73,46.42,4.4481796712152954,291043
1065,2012-03-26,48.08,50.89,47.92,4.7447877568276615,856859
1066,2012-03-27,50.43,50.75,49.99,4.735371627125681,248130
1067,2012-03-28,50.25,50.86,49.0,4.652509685748258,167720
1068,2012-03-29,49.21,49.57,48.95,4.644035169016476,168277
1069,2012-03-30,50.25,51.0,49.97,4.7410213049468695,484623
1070,2012-04-02,50.46,51.19,50.32,4.802226148009739,377087
1071,2012-04-03,50.87,51.23,50.54,4.790926792367363,249494
1072,2012-04-04,50.29,50.34,49.12,4.680758074854198,210965
1073,2012-04-05,49.47,49.96,48.34,4.671341945152218,361965
1074,2012-04-09,48.75,48.99,48.56,4.607312263178755,197047
1075,2012-04-10,48.92,49.02,47.26,4.488669028933809,460275
1076,2012-04-11,47.86,48.74,47.81,4.510326127248362,431297
1077,2012-04-12,48.58,49.57,48.17,4.6280277485231105,289924
1078,2012-04-13,49.1,49.48,48.75,4.598837746446973,212371
1079,2012-04-16,49.0,49.0,48.19,4.5865967778344,239671
1080,2012-04-17,49.0,49.2,48.51,4.5931880686257855,289245
1081,2012-04-18,48.54,49.06,47.8,4.5574067757582615,388938
1082,2012-04-19,48.25,48.6,47.32,4.4905522548742045,437006
1083,2012-04-20,48.15,48.17,46.75,4.406748700526583,523406
1084,2012-04-23,46.5,46.72,45.86,4.357784826076288,560464
1085,2012-04-24,46.21,47.21,45.98,4.373792246569654,368523
1086,2012-04-25,47.04,47.98,46.76,4.445354832304701,305365
1087,2012-04-26,47.28,48.45,47.21,4.532924838533114,382032
1088,2012-04-27,45.25,46.5,43.88,4.2400832048015396,1599788
1089,2012-04-30,45.0,45.17,42.72,4.0668264182851095,726777
1090,2012-05-01,43.51,44.55,42.74,4.02916189947719,675646
1091,2012-05-02,42.54,43.69,42.34,4.08565867768907,540320
1092,2012-05-03,43.14,43.58,43.0,4.072476096106298,388600
1093,2012-05-04,43.46,44.21,43.19,4.15062997263273,728815
1094,2012-05-07,44.03,45.02,44.0,4.1656957801558985,460856
1095,2012-05-08,43.92,44.42,43.13,4.175111909857879,582007
1096,2012-05-09,44.1,44.77,43.79,4.196769008172432,757588
1097,2012-05-10,44.85,45.65,44.56,4.270214819847875,473784
1098,2012-05-11,44.95,46.15,44.95,4.339894179642527,491782
1099,2012-05-14,45.73,46.42,45.3,4.3248283721193586,568072
1100,2012-05-15,45.69,46.13,45.15,4.283397401430647,682093
1101,2012-05-16,45.59,46.04,45.28,4.27303965875847,317960
1102,2012-05-17,45.25,45.25,43.89,4.1374473910499585,645024
1103,2012-05-18,43.82,44.58,43.18,4.077184160957287,478023
1104,2012-05-21,43.48,43.87,42.27,4.115790292735405,667066
1105,2012-05-22,43.94,44.85,43.88,4.19771062114263,351650
1106,2012-05-23,44.13,45.84,44.13,4.303171273804805,473685
1107,2012-05-24,45.89,46.38,44.29,4.2080683638148075,463905
1108,2012-05-25,44.84,44.84,44.14,4.195827395202234,371592
1109,2012-05-29,44.96,45.0,44.18,4.235375139950549,252264
1110,2012-05-30,44.71,44.92,43.99,4.146863520751939,220257
1111,2012-05-31,44.04,44.17,42.89,4.123323196496989,296466
1112,2012-06-01,42.88,43.15,41.63,3.9284093116660057,541001
1113,2012-06-04,41.73,41.87,40.75,3.8559051129607607,558600
1114,2012-06-05,40.65,42.14,40.49,3.959482539682539,432802
1115,2012-06-06,42.45,42.46,42.12,3.978314799086499,242785
1116,2012-06-07,42.94,43.13,41.86,3.945358345129569,296540
1117,2012-06-08,41.72,42.36,41.25,3.970781895324915,284490
1118,2012-06-11,42.67,42.8,41.71,3.927467698695808,292891
1119,2012-06-12,41.74,42.1,40.6,3.8549634999905624,529674
1120,2012-06-13,41.14,41.14,38.11,3.6157938055602736,1907075
1121,2012-06-14,38.63,39.45,38.14,3.6374509038748277,1025547
1122,2012-06-15,38.53,39.74,38.19,3.7316122008946264,413724
1123,2012-06-18,39.34,39.85,38.67,3.6449838076364114,348503
1124,2012-06-19,38.7,39.28,38.36,3.672290583772153,869996
1125,2012-06-20,39.13,39.44,38.44,3.6873563912953204,258370
1126,2012-06-21,39.16,39.39,38.2,3.6157938055602736,313746
1127,2012-06-22,38.47,38.68,37.84,3.581895738633146,334135
1128,2012-06-25,37.69,37.96,37.5,3.533873477153049,244531
1129,2012-06-26,37.55,37.91,37.2,3.512216378838495,307109
1130,2012-06-27,37.59,37.59,36.89,3.497150571315327,474354
1131,2012-06-28,36.96,37.44,36.46,3.484909602702753,629455
1132,2012-06-29,37.71,38.44,37.27,3.578129286752354,471050
