,date,open,high,low,close,volume
1008,2012-01-03,28.48,28.5,27.61,1.6447417467834096,148164
1009,2012-01-04,27.71,28.37,27.4,1.676064532474937,114501
1010,2012-01-05,28.16,29.08,27.36,1.6961583949940302,228242
1011,2012-01-06,28.73,29.08,28.23,1.7056143302971327,42830
1012,2012-01-09,28.79,30.15,28.74,1.7528940068126457,166706
1013,2012-01-10,30.08,30.08,28.94,1.7156612615566793,87836
1014,2012-01-11,28.78,29.33,28.78,1.7286631725984454,92888
1015,2012-01-12,29.22,29.49,29.17,1.7280721766420013,140959
1016,2012-01-13,28.92,30.99,28.92,1.8108116105441494,277997
1017,2012-01-17,30.85,30.93,29.79,1.7670779097672997,139413
1018,2012-01-18,29.9,30.87,29.74,1.8190855539343642,112745
1019,2012-01-19,30.77,30.95,29.96,1.7877627682428368,87701
1020,2012-01-20,30.15,31.0,30.13,1.8184945579779201,192188
1021,2012-01-23,30.71,31.45,30.69,1.8220405337165835,132730
1022,2012-01-24,30.73,31.41,30.57,1.839770412409901,98247
1023,2012-01-25,31.19,31.75,30.82,1.8433163881485646,102294
1024,2012-01-26,31.27,31.38,30.89,1.833269456889018,117973
1025,2012-01-27,30.88,31.59,30.77,1.8616372627983258,160870
1026,2012-01-30,31.16,31.16,30.69,1.8297234811503544,129422
1027,2012-01-31,31.08,31.08,30.57,1.8149485822392568,101512
1028,2012-02-01,31.01,31.92,30.53,1.8829131172303066,236973
1029,2012-02-02,31.86,32.31,31.32,1.90005199996718,256395
1030,2012-02-03,32.57,32.84,32.4,1.9272378139636002,119634
1031,2012-02-06,32.65,32.76,32.1,1.9030069797493998,63957
1032,2012-02-07,32.17,32.86,32.1,1.9278288099200438,66459
1033,2012-02-08,32.58,33.36,32.28,1.962697571350235,120984
1034,2012-02-09,33.29,33.84,33.03,1.99520234895465,168570
1035,2012-02-10,33.32,34.1,32.91,1.9751084864355573,133175
1036,2012-02-13,33.71,33.93,33.26,1.9727445026097816,99662
1037,2012-02-14,33.31,33.33,32.53,1.9414217169182542,187796
1038,2012-02-15,32.93,33.84,32.63,1.9609245834809033,168627
1039,2012-02-16,34.2,34.5,31.14,1.9609245834809033,689534
1040,2012-02-17,33.39,35.06,33.33,2.0678948515972517,283091
1041,2012-02-21,35.63,36.18,35.01,2.0956716615501154,402669
1042,2012-02-22,35.32,35.46,34.73,2.0548929405554857,173018
1043,2012-02-23,34.69,35.12,34.5,2.0489829809910463,325842
1044,2012-02-24,34.7,35.2,34.35,2.030662106341285,265974
1045,2012-02-27,34.31,34.94,34.2,2.025934138689734,297411
1046,2012-02-28,34.5,34.9,34.12,2.0460280012088266,257674
1047,2012-02-29,34.65,34.86,34.24,2.0336170861235043,187573
1048,2012-03-01,34.57,35.4,34.4,2.0336170861235043,258223
1049,2012-03-02,34.39,35.03,34.36,2.0602119041634803,212642
1050,2012-03-05,34.7,35.11,34.51,2.0643488758585877,235665
1051,2012-03-06,34.49,34.65,33.7,1.9987483246933135,162835
1052,2012-03-07,33.95,34.68,33.54,2.041891029513719,134463
1053,2012-03-08,34.68,35.16,34.42,2.0519379607732655,201621
1054,2012-03-09,34.67,35.25,34.5,2.07675979094391,216733
1055,2012-03-12,35.21,35.27,34.79,2.059029912250593,100693
1056,2012-03-13,35.15,36.08,34.71,2.1145835321563204,284502
1057,2012-03-14,35.77,37.0,35.69,2.1565442450638383,298469
1058,2012-03-15,36.4,37.51,36.17,2.2020509337100194,337302
1059,2012-03-16,37.36,37.6,36.88,2.186685038842478,229602
1060,2012-03-19,36.84,37.98,36.54,2.234555711314435,252245
1061,2012-03-20,37.47,37.47,36.8,2.186685038842478,214153
1062,2012-03-21,36.99,37.41,36.88,2.187867030755366,122045
1063,2012-03-22,36.67,36.96,36.5,2.173092131844268,115369
1064,2012-03-23,36.61,36.61,35.9,2.159499224846058,141725
1065,2012-03-26,36.84,37.62,36.55,2.219780812403337,98769
1066,2012-03-27,37.43,37.5,37.02,2.193185994363361,124763
1067,2012-03-28,37.35,37.8,37.08,2.2321917274886593,263714
1068,2012-03-29,37.43,37.77,37.19,2.2262817679242204,133177
1069,2012-03-30,37.93,37.95,36.66,2.197913962014912,282754
1070,2012-04-02,37.05,37.74,36.77,2.2061879054051268,242669
1071,2012-04-03,37.28,37.46,36.85,2.1920040024504734,307559
1072,2012-04-04,36.74,36.74,35.66,2.1399963582834087,295865
1073,2012-04-05,36.12,36.21,35.69,2.1275854431980865,284184
1074,2012-04-09,35.53,35.81,34.72,2.1009906251581105,257134
1075,2012-04-10,35.54,35.54,34.16,2.030662106341285,280736
1076,2012-04-11,34.81,35.48,34.7,2.0844427383776813,269037
1077,2012-04-12,35.25,36.12,34.91,2.123448471502979,135669
1078,2012-04-13,35.75,36.07,35.5,2.105718592809662,92296
1079,2012-04-16,35.87,35.87,34.91,2.069076843510139,154683
1080,2012-04-17,35.23,35.45,34.86,2.060802900119924,152648
1081,2012-04-18,34.66,34.98,34.4,2.0424820254701634,110304
1082,2012-04-19,34.64,34.94,34.0,2.0194331831688506,127500
1083,2012-04-20,34.65,35.6,34.36,2.09035269794212,220947
1084,2012-04-23,34.95,35.16,34.34,2.0472099931217147,153624
1085,2012-04-24,34.56,35.1,33.84,2.017069199343075,335834
1086,2012-04-25,34.41,35.35,34.12,2.0489829809910463,113610
1087,2012-04-26,34.67,35.28,34.51,2.062575887989256,110805
1088,2012-04-27,34.95,35.02,34.26,2.0613938960763685,93177
1089,2012-04-30,34.61,35.77,34.5,2.1074915806789933,252140
1090,2012-05-01,36.26,37.49,36.19,2.139405362326965,425318
1091,2012-05-02,35.91,36.26,35.64,2.123448471502979,142032
1092,2012-05-03,35.82,36.09,35.06,2.097444649419447,180446
1093,2012-05-04,35.36,35.39,34.39,2.079123774769686,192874
