,date,open,high,low,close,volume
0,2012-01-03,43.03,43.6,41.65,100.0,188757
1,2012-01-04,41.57,41.67,41.05,99.08916586768936,144290
2,2012-01-05,41.0,41.39,40.28,98.27420901246406,184592
3,2012-01-06,41.09,41.95,40.37,98.8974113135187,182481
4,2012-01-09,41.49,41.96,41.02,99.35282837967402,131480
5,2012-01-10,42.03,43.85,41.96,104.65004793863855,205424
6,2012-01-11,44.26,46.96,44.14,111.33748801534037,263120
7,2012-01-12,46.55,47.0,46.28,112.08053691275168,103697
8,2012-01-13,46.31,46.82,45.91,110.2588686481304,105582
9,2012-01-17,46.76,47.51,45.47,109.25215723873443,139064
10,2012-01-18,45.68,46.32,45.34,110.52253116011505,108929
11,2012-01-19,46.31,46.31,45.52,110.2588686481304,69519
12,2012-01-20,45.97,46.74,45.72,111.31351869606904,77481
13,2012-01-23,46.48,46.73,45.48,110.73825503355705,74446
14,2012-01-24,45.74,46.78,45.5,111.38542665388303,94781
15,2012-01-25,46.27,47.96,46.16,114.9568552253116,95165
16,2012-01-26,48.28,48.28,47.47,114.33365292425695,130877
17,2012-01-27,47.36,48.61,46.82,115.65196548418025,108391
18,2012-01-30,47.76,48.09,47.31,114.6692233940556,95535
19,2012-01-31,48.1,48.16,46.94,113.90220517737296,85387
20,2012-02-01,47.84,48.46,47.69,115.72387344199426,132895
21,2012-02-02,48.44,49.87,48.22,118.95973154362416,128124
22,2012-02-03,50.11,52.18,49.93,124.01725790987537,136597
23,2012-02-06,51.22,51.91,50.33,121.02109300095877,126163
24,2012-02-07,50.46,51.49,50.17,121.66826462128476,91515
25,2012-02-08,51.01,51.44,50.12,121.57238734419943,64943
26,2012-02-09,50.92,50.96,50.1,120.49376797698946,76916
27,2012-02-10,49.59,50.11,49.41,119.29530201342283,56593
28,2012-02-13,50.33,50.42,49.49,119.60690316395015,70367
29,2012-02-14,49.78,49.97,48.55,117.71332694151486,55652
30,2012-02-15,49.37,49.58,48.48,116.89837008628955,79915
31,2012-02-16,48.96,49.92,48.75,118.21668264621285,114442
32,2012-02-17,49.52,50.08,49.46,119.72674976030682,60737
33,2012-02-21,49.98,50.92,49.74,120.30201342281879,93471
34,2012-02-22,50.24,52.0,50.24,124.28092042186002,207428
35,2012-02-23,51.69,52.48,51.29,125.16778523489933,114572
36,2012-02-24,52.04,52.36,51.57,124.61649089165869,228181
37,2012-02-27,51.5,51.92,50.84,123.03451581975072,132193
38,2012-02-28,51.2,52.53,51.1,125.52732502396933,88636
39,2012-02-29,52.54,54.01,52.54,127.94822627037392,342849
40,2012-03-01,54.23,54.74,51.67,129.3144774688399,312127
41,2012-03-02,53.75,53.75,50.51,122.07574304889741,456388
42,2012-03-05,49.82,51.74,48.56,121.45254074784276,225674
43,2012-03-06,49.93,50.13,48.26,117.04218600191754,239425
44,2012-03-07,49.03,50.55,48.82,121.02109300095877,217585
45,2012-03-08,50.66,51.29,50.31,122.3633748801534,219181
46,2012-03-09,51.06,52.77,51.05,123.77756471716204,111515
47,2012-03-12,51.74,51.74,50.75,122.84276126558007,74991
48,2012-03-13,51.7,52.8,51.53,126.4621284755513,112085
49,2012-03-14,52.55,53.19,52.42,126.62991371045062,89341
50,2012-03-15,52.66,53.49,52.52,128.11601150527326,85918
51,2012-03-16,53.53,53.53,52.0,125.143815915628,85981
52,2012-03-19,52.2,52.85,51.72,125.503355704698,57530
53,2012-03-20,51.87,52.38,51.05,124.83221476510067,74883
54,2012-03-21,52.3,52.72,51.8,125.31160115052732,58315
55,2012-03-22,51.89,53.43,51.89,125.19175455417067,116114
56,2012-03-23,52.1,52.69,51.04,125.55129434324066,90245
57,2012-03-26,53.12,53.75,53.12,128.23585810162993,95164
58,2012-03-27,53.63,53.81,52.29,125.35953978907,115719
59,2012-03-28,52.15,52.19,51.12,122.81879194630872,229661
60,2012-03-29,50.97,51.04,49.66,119.75071907957815,156921
61,2012-03-30,50.45,50.6,49.39,118.88782358581017,168972
62,2012-04-02,48.97,49.93,48.25,118.45637583892618,292802
63,2012-04-03,49.27,49.73,48.28,117.6653883029722,230336
64,2012-04-04,48.35,48.57,47.01,115.84372003835091,312705
65,2012-04-05,48.21,48.45,47.4,114.42953020134229,107491
66,2012-04-09,46.91,47.2,46.6,112.36816874400768,84145
67,2012-04-10,46.92,46.92,45.26,108.74880153403643,155823
68,2012-04-11,45.93,47.47,45.84,113.66251198465964,142499
